est_e,est_s,log_likelihood,log_likelihood_null,mmpp
4.8120958480159106e-05,1.0,-101.81105846672695,-101.81105847862392,1.0
6.257729596339672e-05,0.9999653666917867,-99.23880210741085,-100.80519068468544,0.9788208523875267
9.483409090928941e-05,1.0,-101.0629252766427,-101.06292527690334,0.9999999999999999
0.00010598222140238407,1.0,-137.8664727292576,-137.86647272932203,1.0
3.476872193717616e-05,1.0,-83.55782132508475,-83.55782132481724,1.0
7.254877911123437e-05,1.0,-82.49326806720153,-82.4932680672728,0.999988532144107
2.7247812688005086e-05,1.0,-67.53546599561128,-67.53546599927174,0.9999999305679617
2.258586761888153e-05,1.0,-56.83719688628059,-56.83719687703872,1.0
3.397969758018079e-05,1.0,-49.43445222582231,-49.43445222732965,0.9999988714138386
2.4780523910762108e-05,1.0,-53.78735394544706,-53.78735394609177,0.9999568327977753
7.054877786772786e-05,1.0,-87.60751325125713,-87.60751325150612,0.9999993816990992
6.899119175387992e-05,1.0,-125.46290822508033,-125.46290822523888,1.0
4.5448951308923105e-05,1.0,-86.65353208427793,-86.65353210802812,0.9999999999999684
3.493987855065717e-05,1.0,-101.1698429594473,-101.16984296091019,1.0
0.00010010342628855654,1.0,-164.45672201546418,-164.45672201595661,1.0
9.283127753437275e-05,1.0,-102.4747050195029,-102.4747050196613,0.9992944292227719
3.5167450584417566e-05,1.0,-78.31431653161509,-78.31431653312141,1.0
3.465743096219172e-05,1.0,-70.74204497855573,-70.74204498003893,1.0
2.3065528791675845e-05,1.0,-44.32284743439366,-44.32284742888368,0.9999999999999932
3.4985172206906366e-05,0.9999004366935627,-61.4750156202279,-64.1751833034988,0.6290162597589867
4.699164420462491e-05,1.0,-65.63453165619804,-65.63453167363609,1.0
5.821346484200164e-05,1.0,-98.82715162891236,-98.82715164680639,0.9999999998977178
3.514444986261919e-05,1.0,-76.29569866289414,-76.29569866433033,1.0
4.517737282259971e-05,1.0,-62.57788602023433,-62.57788604436691,0.9999983746407359
6.79509443774721e-05,1.0,-77.53481373770988,-77.53481373784521,0.7890708942544463
4.652371138348827e-05,1.0,-59.31308247818561,-59.31308249777475,0.9999999999999686
5.741129676656924e-05,1.0,-66.92949062115464,-66.92949062113327,0.9999992213817354
4.842859863469e-05,1.0,-119.76490443999778,-119.76490445089645,1.0
2.322726021739633e-05,1.0,-91.55562150895682,-91.55562150436005,1.0
2.2987200398396406e-05,1.0,-65.22977476902177,-65.22977476302503,0.9999999999999983
1.137717342147792e-05,1.0,-80.02528637638375,-80.02528647242804,1.0
4.6727829974083427e-05,1.0,-66.02415994807174,-66.02415996567787,0.9999456025745813
4.605927886222938e-05,1.0,-70.96488330452061,-70.96488332652325,0.9999999942199834
4.701184278073652e-05,1.0,-55.68571158346964,-55.68571160069688,1.0
7.961607770352167e-05,1.0,-137.63706615179794,-137.63706616138455,1.0
0.00010409997018712814,1.0,-108.53599188402319,-108.53599188401392,1.0
2.5530464344893666e-05,1.0,-63.22296796286352,-63.22296797236125,0.9933165073094713
2.2773144099168575e-05,1.0,-51.47883841775761,-51.47883841015582,0.9999999999970126
4.5759158601798267e-05,1.0,-73.78997961602808,-73.789979638742,0.9999999999519794
5.640322383483706e-05,1.0,-84.90452796950372,-84.90452798835688,1.0
7.4210001075936e-05,1.0,-98.76874895600776,-98.76874895540784,0.999918159600911
9.034492884791892e-05,1.0,-125.30636713248326,-125.30636713676037,0.8530392840620332
4.547013845314052e-05,1.0,-115.21785280160897,-115.21785282534364,1.0
7.943108102576919e-05,1.0,-125.23879527621247,-125.23879528633056,1.0
2.49953107674467e-05,1.0,-53.70752181948904,-53.70752182230916,0.9999991173937092
4.502822089841011e-05,1.0,-64.44230303067889,-64.44230305481584,1.0
8.802898392352965e-05,1.0,-131.34908762132343,-131.34908762959307,0.999999999999543
5.970690237192374e-05,0.9999288805706854,-95.72986439947253,-101.64656710264441,0.8754108198070897
4.5716192433087e-05,1.0,-92.04623120396393,-92.04623122688528,1.0
7.121954671677978e-05,1.0,-100.19018668683789,-100.19018668721021,1.0
3.423737599781693e-05,0.9999637181174433,-83.24155396938376,-86.65300600424618,0.9694246965349964
2.331501389786509e-05,1.0,-63.65153689650427,-63.65153689244689,1.0
7.042885780219426e-05,1.0,-79.13967345112147,-79.13967345144091,0.9973156200525042
9.27406541598538e-05,0.9999713025858287,-109.63426742867046,-110.30673703511789,0.9816121765178706
3.366234283443241e-05,1.0,-41.171043250384365,-41.17104325197904,0.9999999999899919
3.46161680408019e-05,1.0,-61.62898025755651,-61.62898025910881,0.9999999999999764
2.267840550481811e-05,1.0,-41.67620037391559,-41.67620036552976,1.0
9.60219791767234e-05,1.0,-132.6823599468221,-132.6823599469869,0.9999999999771811
5.914810221672801e-05,1.0,-65.86341569457275,-65.86341570905948,1.0
4.511728327914013e-05,1.0,-71.93745479193883,-71.93745481604189,0.9999999951110508
6.850719790173065e-05,1.0,-105.91342105014243,-105.91342105029123,1.0
8.179916753572892e-05,1.0,-93.82356266339272,-93.82356266978519,0.9995393852342668
3.419847309601869e-05,1.0,-76.27575945975138,-76.27575946143585,0.999999998529322
4.6322980172940115e-05,1.0,-75.82914654513473,-75.82914656571579,1.0
4.545310540510002e-05,1.0,-78.78226862547797,-78.78226864923205,0.9999999997958381
9.063982390757407e-05,1.0,-98.02208052193406,-98.02208052135627,0.9989298956088533
4.9325930717008596e-05,1.0,-101.57929059807249,-101.57929060479452,0.9999999999518426
4.647610472831844e-05,1.0,-71.78864286451773,-71.78864288362263,0.999999950961163
2.2452283066804135e-05,1.0,-44.50385678262502,-44.50385677207462,1.0
3.431947425602032e-05,1.0,-81.31898460676437,-81.31898460842386,1.0
0.00011598267374447962,1.0,-129.4572191812017,-129.45721918120805,0.999999999655026
3.719696071546286e-05,1.0,-82.1311321975616,-82.13113222581138,1.0
4.7421509775218836e-05,1.0,-73.94796142979915,-73.94796144270215,0.9999999951440209
3.8231095477882166e-05,1.0,-89.71909356217229,-89.71909356215653,0.9999999999979303
6.80091149581682e-05,1.0,-100.76604469320837,-100.76604469335695,0.9999999999999876
2.3741210896519773e-05,1.0,-83.61336179227214,-83.61336179390516,1.0
4.730068671704007e-05,1.0,-77.9426277874043,-77.94262780315108,1.0
0.00013418811516247662,1.0,-149.8944169546391,-149.89441695457538,0.9999962897887369
2.2607417124381516e-05,1.0,-33.20147044271701,-33.20147043365777,1.0
1.2078378119287686e-05,1.0,-38.682825625643616,-38.682825545210086,0.999948119640278
7.019760861220696e-05,1.0,-111.43368342968535,-111.43368343002557,1.0
6.999416814491301e-05,1.0,-97.8980828679569,-97.8980828682704,0.9999999999999521
1e-08,1.0,-34.85363939753543,-34.85363939753543,1.0
7.860987731517426e-05,1.0,-111.5641823466245,-111.56418234791622,1.0
1e-08,1.0,-48.399729698534365,-48.399729698534365,1.0
3.607369285410738e-05,1.0,-87.74471244308332,-87.74471244423978,0.9999999995025655
8.725083496263846e-05,1.0,-125.18763749136839,-125.18763750307868,0.9999999999868332
3.440670367429678e-05,1.0,-57.400589504886675,-57.400589506328785,0.9999420118487515
4.4982592694758e-05,1.0,-56.5216361631734,-56.521636187135684,0.9999160636853504
3.594927028165706e-05,1.0,-80.00801460918247,-80.0080146103326,0.9999999997842722
2.24375667897695e-05,1.0,-31.220426904937128,-31.220426894251258,0.9999908807099581
5.621744871575218e-05,1.0,-75.03594811294727,-75.03594813105497,1.0
4.5745272298344276e-05,1.0,-81.97307195105044,-81.9730719736558,1.0
2.3502537996464106e-05,1.0,-53.28550061738525,-53.285500617347886,1.0
3.4013447786565695e-05,1.0,-66.68586516432326,-66.68586516587548,0.9999999999999399
7.947656210012161e-05,1.0,-106.59106871625971,-106.59106872624399,0.999999999876966
5.6781814912175796e-05,1.0,-73.89091157289823,-73.89091159179927,1.0
7.028734065701204e-05,1.0,-99.7694761753733,-99.76947617577555,1.0
2.4497041307878213e-05,0.9995579666220377,-80.9901270092927,-111.67672032301566,0.5043523060848986
4.901672928154185e-05,1.0,-87.52918407161988,-87.52918407892231,0.9999255466697508
7.757132256738637e-05,1.0,-105.18297413713883,-105.18297415013869,0.9999999999983865
3.3666185396515095e-05,1.0,-54.99262732775006,-54.99262732930676,1.0
6.0197183564820584e-05,1.0,-77.28296339900174,-77.28296340210173,0.9999999968898181
2.3247401912973388e-05,1.0,-52.27779601136897,-52.27779600691548,0.999999999999856
2.3119237140332873e-05,1.0,-67.0797288988766,-67.0797288937114,0.9999999999999999
4.6131532764027857e-05,1.0,-64.57762266146688,-64.5776226831622,0.9999867296319191
0.00010188030216240048,1.0,-114.30507116227353,-114.30507116226092,0.9969191886389147
6.731264554349367e-05,1.0,-87.06280408592039,-87.06280408607302,1.0
7.086971301202501e-05,1.0,-87.16940800935357,-87.169408010001,0.9947579209236133
3.460409084115097e-05,1.0,-63.30410759170886,-63.30410759332027,1.0
4.591127546042827e-05,1.0,-93.8682198260209,-93.8682198482616,1.0
4.5506878309695726e-05,1.0,-82.9900221815347,-82.99002220509483,1.0
5.610650996952018e-05,1.0,-77.63711038843144,-77.63711038853872,1.0
2.2445801482375947e-05,1.0,-35.15478091510444,-35.15478090455366,0.9999999895350165
8.211457725881244e-05,1.0,-90.21227503331245,-90.21227503628052,0.9999999999855155
1.1366412942245444e-05,1.0,-39.13361634291896,-39.13361634252802,1.0
0.0001039035184580187,1.0,-141.77032462027748,-141.77032462017334,1.0
5.7902061020255806e-05,1.0,-81.84889192948275,-81.84889194806887,0.9999999998749183
2.3330382436398842e-05,0.9999097627732615,-64.64047754460512,-65.07703155417313,0.8141377246964685
4.551060465198377e-05,1.0,-72.4193140326821,-72.41931405619948,1.0
5.6933627191857e-05,1.0,-100.23625737129464,-100.2362573903874,1.0
3.67585478720782e-05,1.0,-72.20368892778487,-72.20368895476162,0.9999999971385437
3.5991195787408904e-05,1.0,-77.09499538902344,-77.09499538993654,0.999999999983
3.61660853047028e-05,1.0,-69.98101753561012,-69.98101753684735,1.0
4.885282847843186e-05,1.0,-69.30183959775042,-69.30183960512849,0.9999760036455412
8.863540694551546e-05,1.0,-91.04139939846196,-91.04139940351074,0.9999851238009914
2.4461849867915224e-05,1.0,-47.81755771118862,-47.81755770666006,0.999963298836338
4.5399836551087066e-05,1.0,-63.70762547479463,-63.7076254987027,0.9999949191675631
2.2978245533482807e-05,1.0,-49.35099189615212,-49.350991889995655,1.0
3.429799633095238e-05,1.0,-39.18912700228434,-39.189127003877985,1.0
6.857097361462337e-05,1.0,-99.99138770413323,-99.99138770441458,1.0
3.635439969908722e-05,1.0,-78.47518161124377,-78.475181612372,1.0
6.382289842085757e-05,1.0,-95.29007907337628,-95.29007907362897,0.9999998671191519
3.369940780434507e-05,1.0,-65.05664594180088,-65.05664594336733,1.0
5.610586217462663e-05,1.0,-64.05166476439399,-64.05166476400703,1.0
4.551015734468477e-05,1.0,-63.83911052191342,-63.83911054547103,1.0
6.958487031228322e-05,1.0,-106.10933037671495,-106.10933037697642,0.999600168143146
3.41676569609291e-05,1.0,-65.10480902140169,-65.10480902299065,0.99999999995765
5.674281758190221e-05,1.0,-92.89780956345847,-92.8978095824219,1.0
6.949876551196787e-05,1.0,-100.08233977607487,-100.08233977628053,1.0
9.585742500298762e-05,1.0,-136.05664479566389,-136.05664479583808,0.999999950367414
4.687304525442233e-05,1.0,-70.51831451750235,-70.51831453425504,0.9999997716630769
5.891489419289339e-05,1.0,-90.22652055649692,-90.2265205564706,1.0
2.249354397273774e-05,1.0,-49.81894164423462,-49.81894163415369,1.0
4.9365719892525074e-05,1.0,-115.78991014097818,-115.78991014842946,0.9999999799976353
8.043918884472833e-05,1.0,-101.81077676521402,-101.81077677196674,1.0
2.2869211683473685e-05,1.0,-43.34984382207913,-43.3498438151786,1.0
3.36751194686688e-05,1.0,-48.981307418938165,-48.98130741851664,1.0
6.752053247848123e-05,1.0,-70.82781399925666,-70.82781399940173,0.9999999948244315
6.732858910426632e-05,1.0,-74.70681701093922,-74.70681701105059,1.0
4.5143384862020824e-05,1.0,-54.48580005434291,-54.48580007850179,0.9999999999998973
3.6947901960034497e-05,1.0,-78.67706352433372,-78.67706355361918,1.0
5.0152086481729605e-05,1.0,-79.519258466872,-79.51925847007787,0.999870852074587
3.452468274365116e-05,0.9999131334945831,-81.6591985737006,-91.02953029057987,0.9021842616414185
5.696430199687277e-05,1.0,-97.75174301857373,-97.75174303764956,1.0
6.856626221839628e-05,1.0,-99.99179907539543,-99.99179907542413,1.0
3.470503185573048e-05,1.0,-82.41152237110967,-82.4115223726636,1.0
7.121971078402086e-05,1.0,-80.66810906645199,-80.66810906644439,1.0
3.4373973691723554e-05,1.0,-67.33571203307656,-67.3357120347369,0.9999995138460015
4.60898572236428e-05,1.0,-62.33595714505009,-62.33595714546049,0.9999999999999999
4.010027128099565e-05,1.0,-85.66439902221435,-85.6643990362302,0.9999999999893311
0.00010109411305012025,1.0,-110.55180381671548,-110.55180381650233,1.0
6.861266873711965e-05,1.0,-101.69799971175694,-101.69799971196706,1.0
1.1854271206770825e-05,1.0,-64.3971528725385,-64.39715287827434,1.0
7.903268825816774e-05,1.0,-94.91023554030814,-94.91023555181238,0.9999994284601214
3.427798687620628e-05,1.0,-48.901303312214836,-48.90130331387861,1.0
7.171319641594583e-05,1.0,-98.01387942249839,-98.01387942293877,0.9999690532691444
6.108219048831032e-05,1.0,-109.09668317840134,-109.09668318034667,1.0
4.5204972373117005e-05,1.0,-71.51418269729001,-71.51418272146287,0.9999999999999988
4.490199619660478e-05,1.0,-51.1665355852651,-51.16653560881507,1.0
2.247691718694037e-05,1.0,-50.475801459486085,-50.47580144921501,1.0
6.90922094391353e-05,1.0,-85.31804851220497,-85.31804851249588,1.0
7.724664622299308e-05,1.0,-122.10909259465237,-122.10909260765361,0.999999999982395
5.820059132691171e-05,1.0,-107.25888012763622,-107.25888014569037,0.9999999999999944
3.6886188080686956e-05,1.0,-70.75775076844559,-70.7577507703441,0.9999973681229759
4.6749396404596745e-05,1.0,-69.80333819590949,-69.80333821445285,0.9999999943319727
7.862256046022382e-05,1.0,-94.59100228652576,-94.59100229928067,1.0
5.622836995368056e-05,1.0,-66.41550740848669,-66.41550742613659,0.9998952276788113
3.691086226425693e-05,1.0,-89.31244087552149,-89.31244090486304,0.9999999999992347
2.900597163479434e-05,1.0,-79.64429638695184,-79.6442963753807,0.9995756579294255
8.035089713017202e-05,1.0,-120.3929594162785,-120.39295942330273,1.0
8.136340899924406e-05,1.0,-94.41088132957398,-94.41088133397626,1.0
5.800703958543775e-05,1.0,-69.02277826987795,-69.02277828837568,0.9999999999993321
3.547659271544088e-05,1.0,-69.67902595785003,-69.67902595911778,0.9999999999529017
5.724938033042424e-05,1.0,-75.53364614121922,-75.53364616033343,0.9999998187210187
0.00010401588652369943,1.0,-127.44291464030029,-127.44291464030584,0.9999999999999998
1.1686045139355688e-05,1.0,-45.65238540272333,-45.65238540837643,1.0
2.420107193860828e-05,1.0,-51.7904290815868,-51.790429037244564,0.9999993295816303
2.2324225667572545e-05,1.0,-43.958824284482674,-43.9588242802779,0.9999999794429577
3.5910276740252086e-05,1.0,-67.02737942314373,-67.02737942417905,0.9999997994638926
5.386739722505115e-05,1.0,-68.74887558697041,-68.74887558706223,1.0
6.947421176793063e-05,1.0,-96.43851622040408,-96.43851622063505,0.9999991950066004
3.442185550021651e-05,1.0,-69.03572573164035,-69.03572573324325,0.9999999999292899
3.366258740667264e-05,1.0,-44.14247658842763,-44.14247659000966,0.9999999999999951
4.699612821049529e-05,1.0,-137.35241508075515,-137.35241509822507,1.0
3.94136401891703e-05,1.0,-85.78733119691816,-85.78733120370298,0.9999989566344323
9.49394110745322e-05,1.0,-122.6891800124417,-122.68918001278533,0.9999999999999699
2.4376202779873745e-05,1.0,-77.89524210662888,-77.89524206249439,1.0
7.205306619012564e-05,1.0,-99.82409702552667,-99.82409702552283,0.9999999800091319
1.1356491230356374e-05,1.0,-52.00332403916565,-52.003324135611,1.0
2.2438452990453227e-05,1.0,-43.92342081670074,-43.92342080588908,1.0
2.6381170719190185e-05,1.0,-75.7241670601118,-75.72416707368109,0.9999999998775377
3.3760874064057774e-05,1.0,-50.98274938059671,-50.98274938220731,0.9999999999999999
3.374011240504614e-05,1.0,-67.68175488116442,-67.68175488271046,1.0
2.900132059610258e-05,1.0,-127.11848140742711,-127.11848142818279,1.0
7.064444492092955e-05,1.0,-101.47844439669635,-101.47844439698814,1.0
7.865445394601145e-05,1.0,-88.3035905538911,-88.3035905665833,0.9999999999837621
1.1468266562010462e-05,1.0,-84.11502767356743,-84.11502776807998,1.0
3.3753401841683064e-05,1.0,-60.74527346374225,-60.745273465336915,1.0
6.029221938896292e-05,1.0,-112.19770603036264,-112.19770603317043,1.0
6.914034378112398e-05,1.0,-75.67432297025135,-75.67432297050391,0.9999999999997785
3.704808130154961e-05,1.0,-69.14671700699894,-69.1467170358574,0.9999999998801123
5.675217685373613e-05,1.0,-73.58980792148745,-73.58980794044146,0.9999921607359671
6.33714775098259e-05,1.0,-103.9811365698192,-103.98113657033404,0.9999999999860272
4.5751391258754775e-05,1.0,-65.00999510268663,-65.00999512553268,1.0
2.271463060998152e-05,1.0,-58.418728671391754,-58.41872866328191,1.0
5.807708425947461e-05,1.0,-78.57686649279732,-78.57686651119678,1.0
4.724066966964923e-05,1.0,-59.63954999531214,-59.63955000897238,0.9980175108808763
3.3800942021809186e-05,1.0,-56.27031807947529,-56.270318081078464,1.0
6.404318301828095e-05,1.0,-84.36223198302032,-84.36223198325818,0.9999999999551377
2.2503597430586066e-05,1.0,-53.395360340619796,-53.39536033056383,1.0
4.6623018427471575e-05,1.0,-87.60820085813577,-87.60820085821689,0.9999999999999856
1.247183443687668e-05,1.0,-38.198312868733666,-38.19831279854455,0.9999999967636821
2.3572681600724467e-05,1.0,-35.845414758197855,-35.845414758220095,0.998413687889298
1.1551235160706476e-05,1.0,-44.00559926004722,-44.00559926565557,1.0
2.2446556402602606e-05,1.0,-35.151513634546724,-35.15151362400079,0.99999998950965
5.617752902606911e-05,1.0,-76.3142390005224,-76.31423901848947,1.0
5.680392972042993e-05,1.0,-84.91657052342,-84.91657054244253,1.0
3.369592284055623e-05,1.0,-50.047707160606485,-50.04770716047638,1.0
5.017674218806272e-05,1.0,-80.41948115167301,-80.41948115544136,0.9999999690823299
5.6163982754357945e-05,1.0,-71.49432467137964,-71.49432467145003,1.0
5.8159079815164294e-05,1.0,-75.85026109775643,-75.85026111566744,0.9989624218547085
7.885592172219879e-05,1.0,-86.65420696918892,-86.65420698122277,1.0
4.5636208379870076e-05,1.0,-90.99598130033557,-90.9959813234975,1.0
8.440214832099964e-05,1.0,-108.86861503553642,-108.86861504782087,1.0
1.1305936239121207e-05,1.0,-33.683406521154915,-33.68340661847765,1.0
3.386139549254282e-05,1.0,-88.211874241748,-88.2118742433617,1.0
3.962200912529414e-05,1.0,-95.96776956774335,-95.96776957593087,0.9999999999763083
3.375009125265396e-05,1.0,-51.38893112874009,-51.38893113030482,0.9999999999999996
7.007054862971315e-05,1.0,-96.4500500485146,-96.45005004880987,1.0
4.5137734587214264e-05,1.0,-69.97210960523147,-69.97210962937459,1.0
3.478405577485183e-05,1.0,-77.62687774510097,-77.62687774659176,1.0
2.2439141254918972e-05,1.0,-32.164221381212755,-32.164221370527784,0.9999999782984427
6.229822781134477e-05,1.0,-88.76698949005674,-88.76698949078985,0.9999999851201781
4.611539608979077e-05,1.0,-65.15110512290224,-65.15110514434777,0.9874165520388213
9.280194377522652e-05,1.0,-101.86232798430588,-101.86232798443639,0.9999998194623345
6.906740730350492e-05,1.0,-90.05832524838591,-90.05832524858403,1.0
0.00010130092839317245,1.0,-123.21360276471516,-123.21360276472106,1.0
4.524320484423623e-05,1.0,-56.281246602813056,-56.281246626973974,0.9999996676743437
2.282946283215035e-05,1.0,-37.052550260377124,-37.05255025319286,1.0
4.755117491334368e-05,1.0,-50.78068479499185,-50.78068480973101,0.9999999999847711
4.510777387735393e-05,1.0,-81.6097904654379,-81.60979048961939,1.0
5.693362482644156e-05,1.0,-100.23625737132313,-100.2362573903844,1.0
5.663562087881097e-05,1.0,-95.29443963684754,-95.29443965600734,1.0
3.3738311608068526e-05,1.0,-52.696178619097616,-52.69617862063048,1.0
2.2626257766516285e-05,1.0,-41.41175108243352,-41.41175107359525,0.9999997600136297
0.00013008752229305665,1.0,-143.2853364231855,-143.28533642323646,0.9999857943755046
5.676819678326501e-05,1.0,-94.3941680844145,-94.39416810327918,1.0
1.1215466402883628e-05,1.0,-17.898195578595868,-17.898195677554067,1.0
3.372468503603417e-05,1.0,-51.16707545592436,-51.16707545746481,0.9999999999999718
3.586678562783086e-05,1.0,-58.06180961740894,-58.06180961874841,1.0
5.8332946334702526e-05,1.0,-98.54732450078748,-98.54732451837927,1.0
3.5255283427191405e-05,1.0,-50.06345306306595,-50.06345306445771,1.0
0.00010098456434013558,1.0,-103.09268571946338,-103.09268571945975,0.9999999999999988
1.1364221030623307e-05,1.0,-44.67060484585526,-44.67060494219393,1.0
0.00011959984947611263,1.0,-143.95262133230585,-143.95262133222468,0.9999999945097748
7.02818112157575e-05,1.0,-78.26371123839121,-78.26371123863228,1.0
4.515405906124789e-05,1.0,-69.36632854984684,-69.36632854948022,1.0
5.451772635644202e-05,0.9999944122661434,-71.96656184055765,-71.97687260163995,0.9922025232128898
0.00010297533677937172,1.0,-130.50232685607162,-130.50232685616137,1.0
5.671996873551247e-05,1.0,-78.24219352408812,-78.24219354300543,0.9999752194724071
6.795331747417017e-05,1.0,-91.91914690368814,-91.91914690381324,0.9999966127657135
7.052838914277341e-05,1.0,-93.54394759074006,-93.54394759106482,1.0
1e-08,1.0,-30.846962784199057,-30.846962784199057,1.0
8.234047452028251e-05,1.0,-119.58041307314089,-119.58041307341766,0.9999999999999677
7.8835959906371e-05,1.0,-90.40296587966307,-90.40296589184426,0.9998945733312053
2.3180466298007637e-05,1.0,-37.00469684822181,-37.00469684336878,1.0
6.882299897975592e-05,1.0,-89.02651491886232,-89.02651491893872,0.9999974893428676
5.970506872781144e-05,1.0,-79.18594074402598,-79.18594074813998,0.9999949995358572
4.685307328501897e-05,1.0,-57.53961156888773,-57.53961158705006,1.0
3.393805775804051e-05,1.0,-54.95904585623249,-54.959045856063604,1.0
5.6178357831185564e-05,1.0,-75.86093298946523,-75.86093300750866,1.0
4.557204222795981e-05,1.0,-58.989288855205665,-58.989288855421506,0.9999999999999999
4.753086782270431e-05,1.0,-78.26091992375618,-78.26091992385741,0.9999999998113864
4.801441667429599e-05,1.0,-108.96916011048884,-108.96916012325254,0.9999999999997814
4.6903500979654376e-05,1.0,-53.58587086527065,-53.585870883112264,1.0
4.521138171958282e-05,1.0,-66.01392540135183,-66.01392542550002,0.9999999999999944
4.617887684901742e-05,1.0,-62.5281348099851,-62.52813483102095,0.9999983870297107
2.3105184354292974e-05,1.0,-50.60913239319119,-50.60913238787958,0.9999999858117897
3.38882424771993e-05,1.0,-77.26212230311468,-77.26212230467357,1.0
6.802148524342459e-05,1.0,-87.2065307166143,-87.20653071676746,1.0
7.883115517907557e-05,1.0,-101.6875286409714,-101.68752865307125,1.0
5.613203658544667e-05,1.0,-70.24005545486686,-70.24005545488056,1.0
1.1835197496491625e-05,1.0,-81.93561835270097,-81.93561835837363,1.0
5.856973041465996e-05,1.0,-89.67664987242,-89.67664988889474,0.9999999982963296
5.301938586058105e-05,1.0,-82.17856410829107,-82.17856410724953,0.9987099263015079
6.911506148175306e-05,1.0,-119.06826901601201,-119.06826901620624,1.0
7.947409891597093e-05,1.0,-102.11713531782098,-102.11713532771554,0.9999999999999998
5.6122593173379877e-05,1.0,-63.21450724522592,-63.214507244894214,0.9999999999999944
3.526663056081213e-05,1.0,-81.97374529052077,-81.97374529181957,1.0
2.275605529548564e-05,1.0,-81.62464174413303,-81.62464173637059,1.0
2.3667985699025317e-05,0.9999950596289909,-60.43305046963608,-60.437366730599834,0.9726795379464032
0.00010643328848086737,1.0,-145.78638204675065,-145.78638204676383,1.0
3.424717401042978e-05,1.0,-54.85002950511641,-54.85002950673525,1.0
6.807306734507531e-05,1.0,-83.18007136074037,-83.18007136085804,0.999806718167678
4.5579357879141725e-05,1.0,-106.22154626059357,-106.22154626185892,1.0
3.376741055539614e-05,1.0,-67.8614662848019,-67.86146628642916,1.0
3.44621354437454e-05,1.0,-61.15998192840246,-61.15998192997726,0.9999999999999999
9.383521405616053e-05,1.0,-122.02879587765324,-122.02879587772071,0.9999999999999986
4.7534534382553815e-05,1.0,-70.79150255581389,-70.79150256887577,0.9999996864435388
3.428188470323285e-05,1.0,-74.0328672055638,-74.0328672071253,1.0
8.221040911543957e-05,1.0,-112.49142350810423,-112.49142350820748,1.0
1.1956722970349537e-05,1.0,-39.0689506805517,-39.06895068619403,0.9999999979435081
2.2692212428408776e-05,1.0,-37.5996732529643,-37.59967324475278,0.99976563213148
3.44874602036192e-05,1.0,-86.61765731284756,-86.61765731428721,1.0
1e-08,1.0,-37.362438626180094,-37.362438626180094,1.0
4.500866997462925e-05,1.0,-69.96050167088549,-69.96050169487229,1.0
2.4516162102669812e-05,1.0,-59.828314639690475,-59.82831463601607,0.9999999824272586
8.355146782463072e-05,1.0,-122.73973032750123,-122.7397303284395,0.9999999999993942
8.283042256613102e-05,1.0,-131.57575404993798,-131.5757540491492,1.0
4.7855535697287014e-05,0.999968413574398,-106.68324148030749,-107.8518450554311,0.9818168588337344
6.738553230914234e-05,1.0,-84.09724774299451,-84.09724774314813,1.0
6.920066247177048e-05,1.0,-87.72132945957455,-87.72132947356526,0.9999633739855163
8.97518184615616e-05,1.0,-113.29452024995621,-113.29452025116116,1.0
2.3056642152593e-05,1.0,-54.32151185821805,-54.32151185273527,0.9999999710697266
1.166581726277845e-05,1.0,-46.13335643352595,-46.13335643917632,1.0
5.676056974907064e-05,0.999954385299497,-92.35752320316453,-104.11625586962683,0.9182248716480129
0.0001120252715424713,1.0,-109.72958252095486,-109.72958252097716,0.9999999999527346
2.2770057645190268e-05,1.0,-48.37181895351418,-48.37181894585598,0.9999999941778985
2.604355996032116e-05,1.0,-55.4558017871815,-55.45580179487659,0.999989738508468
4.599036146887539e-05,1.0,-63.328859893568854,-63.32885991525153,0.9999964354198987
2.3218572059038523e-05,1.0,-70.66722376503756,-70.66722376055895,0.9999999999999932
4.755156979034887e-05,1.0,-79.36709454201979,-79.36709455681597,1.0
5.669772164475343e-05,1.0,-92.12043771799587,-92.1204377368746,1.0
3.4599046185919684e-05,1.0,-55.53264082836472,-55.53264082989425,0.9999460791457437
3.882984620070123e-05,1.0,-87.40766985824405,-87.40766985902047,0.99999999998448
8.379178776778012e-05,1.0,-167.55198135257734,-167.55198135367263,1.0
1.178498260292097e-05,1.0,-36.85851368729637,-36.858513692990755,1.0
2.2468044625665853e-05,1.0,-43.34022071760897,-43.340220707213824,1.0
5.692026444071635e-05,1.0,-69.20996876576632,-69.20996878480759,0.9999997967030149
3.4456590455122957e-05,1.0,-69.16664671189648,-69.16664671341383,0.9999999989692838
5.766338154294242e-05,1.0,-86.33573745778449,-86.3357374577534,0.9999953636953794
1.1521056160153566e-05,1.0,-52.809514427483776,-52.809514433094215,0.9999999999940337
6.922200841511163e-05,1.0,-83.83625703444793,-83.83625703460758,0.9867215189498213
6.659740151496558e-05,1.0,-93.80274325129916,-93.80274325143573,0.9999999969190267
2.3371548864424363e-05,1.0,-35.021094648313394,-35.02109464448637,0.9999999999999116
2.3934776695299823e-05,1.0,-60.58303079486095,-60.5830307961538,1.0
3.4816992706681235e-05,1.0,-63.80280904521473,-63.80280904656085,0.9999876912817562
2.2997157948716816e-05,1.0,-49.007056983714804,-49.007056977801795,1.0
5.6278612921710075e-05,1.0,-76.42158495780322,-76.42158497606012,0.9999999986548592
