11 February 2022	4.04436055659434
12 February 2022	3.96356782671178
30 January 2022	5.02280018321617
31 January 2022	5.03000339787791
01 February 2022	5.01953926777442
02 February 2022	4.99066904711041
03 February 2022	4.94371571223060
04 February 2022	4.87996100454765
05 February 2022	4.80144753257981
23 January 2022	4.82965059404709
24 January 2022	4.85042713667739
25 January 2022	4.87882016820592
26 January 2022	4.91300287453913
27 January 2022	4.95064800929985
28 January 2022	4.98896226205957
29 January 2022	5.02475302156213
16 January 2022	4.91898737246075
17 January 2022	4.83888344650392
18 January 2022	4.78126909983714
19 January 2022	4.74611769884594
20 January 2022	4.73299467226148
21 January 2022	4.74092173443343
22 January 2022	4.76821039738195
09 January 2022	5.92857514022786
10 January 2022	5.79084813586601
11 January 2022	5.64721541470242
12 January 2022	5.50059055252388
13 January 2022	5.35489108021450
14 January 2022	5.21460934668787
15 January 2022	5.08435291397430
02 January 2022	6.52044839722882
03 January 2022	6.54626085256041
04 January 2022	6.53636517952621
05 January 2022	6.49020923290946
06 January 2022	6.40965895806125
07 January 2022	6.29871199017746
08 January 2022	6.16299286569441
26 December 2021	5.25657450412433
27 December 2021	5.54212723730175
28 December 2021	5.81416334068417
29 December 2021	6.06324248088752
30 December 2021	6.28039005074806
31 December 2021	6.45783572611181
01 January 2022	6.58961603376181
19 December 2021	3.41474184984818
20 December 2021	3.67021514469389
21 December 2021	3.93899526746055
22 December 2021	4.21916958924967
23 December 2021	4.50832932840667
24 December 2021	4.80339216565192
25 December 2021	5.10032173533895
12 December 2021	2.07821264015038
13 December 2021	2.20766811550687
14 December 2021	2.35464640939160
15 December 2021	2.52011296420667
16 December 2021	2.70482550305144
17 December 2021	2.90926061479261
18 December 2021	3.13350475451727
05 December 2021	1.67127057112859
06 December 2021	1.69271832644419
07 December 2021	1.72267336547817
08 December 2021	1.76301127118568
09 December 2021	1.81589980066525
10 December 2021	1.88369640504145
11 December 2021	1.96878641473051
26 November 2021	1.71019847390991
27 November 2021	1.70996078752349
28 November 2021	1.70816115389735
29 November 2021	1.70499166094072
30 November 2021	1.70105164477003
01 December 2021	1.69727015575062
02 December 2021	1.69480704932749
03 December 2021	1.69496619000878
04 December 2021	1.69914442641560
20 November 2021	1.67468622141977
21 November 2021	1.68879152431440
22 November 2021	1.70231075540317
23 November 2021	1.71468553681203
24 November 2021	1.72545836190957
25 November 2021	1.73427792302642
05 November 2021	1.67392724135526
06 November 2021	1.65680895498830
07 November 2021	1.64096000638932
08 November 2021	1.62663112838786
09 November 2021	1.61420244522347
10 November 2021	1.60412043288134
11 November 2021	1.59682322167222
12 November 2021	1.59267002464139
13 November 2021	1.59188673604605
14 November 2021	1.59453369372897
15 November 2021	1.60049539374402
16 November 2021	1.60948722880878
17 November 2021	1.62107201249613
18 November 2021	1.63467944065132
19 November 2021	1.64962450003923
31 October 2021	1.84123126148025
01 November 2021	1.79498922464195
02 November 2021	1.75315490385918
03 November 2021	1.71572015314809
04 November 2021	1.68273250034362
21 October 2021	2.06889935437713
22 October 2021	2.08079384971271
23 October 2021	2.08339560944511
24 October 2021	2.07612485466785
25 October 2021	2.05916371859015
26 October 2021	2.03336833018894
27 October 2021	2.00009271231751
28 October 2021	1.96097838768625
29 October 2021	1.91776135251936
30 October 2021	1.87212997414533
17 October 2021	1.93574167539909
18 October 2021	1.98421415606032
19 October 2021	2.02547403181485
20 October 2021	2.05793508862345
10 October 2021	1.64362202249291
11 October 2021	1.67968274810812
12 October 2021	1.71867616348080
13 October 2021	1.76032609122327
14 October 2021	1.80417873996751
15 October 2021	1.84953110058505
16 October 2021	1.89535935949143
03 October 2021	1.46624434656819
04 October 2021	1.49266784067365
05 October 2021	1.51984753554107
06 October 2021	1.54778100012694
07 October 2021	1.57659710543088
08 October 2021	1.60651774569118
09 October 2021	1.63779722670632
26 September 2021	1.30547073760146
27 September 2021	1.34125292182573
28 September 2021	1.37392792105686
29 September 2021	1.40326483562004
30 September 2021	1.42937844916888
01 October 2021	1.45269320565013
02 October 2021	1.47386874854700
19 September 2021	1.09780578529694
20 September 2021	1.12259757479225
21 September 2021	1.14989242291648
22 September 2021	1.17929038276775
23 September 2021	1.21033452765391
24 September 2021	1.24252525196726
25 September 2021	1.27532793090276
11 September 2021	1.10843813024775
12 September 2021	1.09895698950146
13 September 2021	1.09232141410955
14 September 2021	1.08859742695120
15 September 2021	1.08793045643644
16 September 2021	1.09050962653163
17 September 2021	1.09651695787642
18 September 2021	1.10607417971938
05 September 2021	1.22128283678499
06 September 2021	1.21244914035945
07 September 2021	1.20036060412199
08 September 2021	1.18539627678107
09 September 2021	1.16832498753293
10 September 2021	1.15019850059062
29 August 2021	1.26756785749335
